candidate_id,slice_type,slice_name,n_rows,mean_bias_samples,min_bias_samples,fallback_pct,mean_abs_bias_adjustment,support_warning,adjustment_warning,production_status
om_family_season_bias_corrected,month,08,372,569.3333333333334,244,0.0,0.7397778230329245,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,month,09,360,401.3333333333333,0,25.555555555555557,0.9133485181195269,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,month,10,372,482.6666666666667,120,0.0,1.2044673653311326,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,month,11,360,564.0,244,0.0,1.2314660722179518,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,month,12,372,558.6666666666666,236,0.0,1.1908005899683352,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,season,DJF,1084,479.55719557195573,0,8.487084870848708,1.0707775359096379,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,season,JJA,1104,488.0,0,8.333333333333334,0.6800014732640204,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,season,MAM,1104,488.0,0,8.333333333333334,1.0185626370879086,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,season,SON,1092,482.6666666666667,0,8.424908424908425,1.1173947915976867,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,year,2023,1460,180.5150684931507,0,25.205479452054796,0.7344578483685804,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,year,2024,1464,546.0218579234972,360,0.0,1.105778470506993,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,year,2025,1460,727.0465753424658,720,0.0,1.07189356146499,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
